seed,year,metric,value
48,24.0,revenue_capture_rate_pct,77.2520672463703
48,24.0,population_capture_rate_pct,58.55986525054976
48,24.0,ltfu_rate_primary_pct,2.3010546500479387
48,24.0,ltfu_rate_secondary_pct,0.97442143727162
48,25.0,annual_realized_revenue_usd,35605500.0
48,25.0,annual_foregone_revenue_usd,6655200.0
48,25.0,revenue_capture_rate_pct,77.64392613452193
48,25.0,population_capture_rate_pct,58.58195542774982
48,25.0,ltfu_rate_primary_pct,2.3239760699493788
48,25.0,ltfu_rate_secondary_pct,0.9009009009009009
48,26.0,annual_realized_revenue_usd,35226700.0
48,26.0,annual_foregone_revenue_usd,7854600.0
48,26.0,revenue_capture_rate_pct,77.86656725208489
48,26.0,population_capture_rate_pct,58.45583480622494
48,26.0,ltfu_rate_primary_pct,2.4041297935103243
48,26.0,ltfu_rate_secondary_pct,0.96051227321238
48,27.0,annual_realized_revenue_usd,34649500.0
